	Pseudomonas_syringae_1188_1_11471_NZ_RBPG01000002	Pseudomonas_syringae_1845_4123_NZ_LYUP01000021	Pseudomonas_syringae_2507_4122_NZ_LYUO01000008	Pseudomonas_syringae_260-02_11495_NZ_MLFM01000009	Pseudomonas_syringae_2675C_6916_NZ_MLEX01000022	Pseudomonas_syringae_2676C_6925_NZ_MLEY01000018	Pseudomonas_syringae_31R1_5320_NZ_LT629769	Pseudomonas_syringae_44527_20732_NZ_JARNJB010000018	Pseudomonas_syringae_5264_5873_NZ_NBAQ01000017	Pseudomonas_syringae_7928A_6990_NZ_NBAL01000010	Pseudomonas_syringae_BIM_B-268_17583_NZ_CP068034	Pseudomonas_syringae_BRIP34881_444_NZ_KB316543	Pseudomonas_syringae_BRIP39023_442_NZ_KB316296	Pseudomonas_syringae_BRIP65014-c_20724_NZ_JAJISW010000012	Pseudomonas_syringae_BS0292_5537_NZ_FOVV01000019	Pseudomonas_syringae_BS2732_5563_NZ_FOTU01000003	Pseudomonas_syringae_BS2900_5075_NZ_FNPP01000004	Pseudomonas_syringae_BS3827_5522_NZ_FOQB01000010	Pseudomonas_syringae_BS3829_5514_NZ_FOPR01000011	Pseudomonas_syringae_CAS02_17541_NZ_CP032459	Pseudomonas_syringae_CC1557_3076_NZ_CP007014	Pseudomonas_syringae_CC457_20754_NZ_CP127246	Pseudomonas_syringae_CFBP_2116_6934_NZ_LT985192	Pseudomonas_syringae_CFBP_8692_12247_NZ_WJSF01000010	Pseudomonas_syringae_Dortyol_2015_6_17564_NZ_JAEIKC010000017	Pseudomonas_syringae_Dr_447_1_17557_NZ_JAEIKL010000026	Pseudomonas_syringae_Erdemli_3_17569_NZ_JAEIJX010000050	Pseudomonas_syringae_Erdemli_6_17567_NZ_JAEIJZ010000010	Pseudomonas_syringae_Erzin_1_17571_NZ_JAEIJV010000042	Pseudomonas_syringae_Erzin_2_17572_NZ_JAEIJW010000011	Pseudomonas_syringae_ICMP_11293_3802_NZ_LKEP01000002	Pseudomonas_syringae_ICMP_4122_6689_NZ_LKBX01000039	Pseudomonas_syringae_KCTC_12500_26106_NZ_AYTM02000002	Pseudomonas_syringae_KF529_17593_NZ_CP074409	Pseudomonas_syringae_Karpuz_1_hishtil_a_17552_NZ_JAEILI010000040	Pseudomonas_syringae_Kozan_2015_1_17562_NZ_JAEIKF010000024	Pseudomonas_syringae_LMG5095_7342_NZ_CP028490	Pseudomonas_syringae_M11_20731_NZ_JAROCH010000010	Pseudomonas_syringae_MB03_4121_NZ_LAGV01000047	Pseudomonas_syringae_MUP17_20728_NZ_CP110807	Pseudomonas_syringae_MUP20_20716_NZ_CP110808	Pseudomonas_syringae_MUP32_20727_NZ_CP110809	Pseudomonas_syringae_NCPPB_3871_5835_NZ_LKEN01000002	Pseudomonas_syringae_NZ45_6142_NZ_MTZF01000001	Pseudomonas_syringae_P108_12228_NZ_VLIA01000012	Pseudomonas_syringae_P121_12232_NZ_VLIE01000021	Pseudomonas_syringae_P78_12243_NZ_WJPU01000012	Pseudomonas_syringae_PA-1-11B_17691_NZ_WJYR01000030	Pseudomonas_syringae_PA-2-9E_17695_NZ_CP066265	Pseudomonas_syringae_PA-5-3F_17693_NZ_WKCY01000048	Pseudomonas_syringae_PA-5-3G_17692_NZ_WKCZ01000015	Pseudomonas_syringae_PsA1M246_17694_NZ_JAKMVN010000019	Pseudomonas_syringae_Pss9654_5872_NZ_MLES01000028	Pseudomonas_syringae_Pss9656_6144_NZ_MLEM01000010	Pseudomonas_syringae_Psy33_20718_NZ_CP036493	Pseudomonas_syringae_R1079_7297_NZ_NQWX01000016	Pseudomonas_syringae_RAYR-BL_17598_NZ_JAHZNS010000008	Pseudomonas_syringae_RMP66_6987_NZ_NHST01000045	Pseudomonas_syringae_SHV1866_17586_NZ_JAHARV010000001	Pseudomonas_syringae_SHV323_17590_NZ_JAHARZ010000001	Pseudomonas_syringae_SV1599_17591_NZ_JAHARU010000001	Pseudomonas_syringae_SV921_17588_NZ_JAHARY010000002	Pseudomonas_syringae_Sevgi_fide_PST_17555_NZ_JAEIKN010000010	Pseudomonas_syringae_StP26_17597_NZ_CP075880	Pseudomonas_syringae_Susan2139_17596_NZ_CP074578	Pseudomonas_syringae_Susan762_17594_NZ_CP074411	Pseudomonas_syringae_Tule1434_17592_NZ_JAHARX010000001	Pseudomonas_syringae_Tule230_17587_NZ_JAHARW010000001	Pseudomonas_syringae_U643_17595_NZ_CP074410	Pseudomonas_syringae_U888_17589_NZ_JAHASA010000001	Pseudomonas_syringae_UB303_12214_NZ_CP047267	Pseudomonas_syringae_UMAF0158_3878_NZ_CP005970	Pseudomonas_syringae_USA011_12213_NZ_CP045799	Pseudomonas_syringae_isolate_CFBP2118_5951_NZ_LT962481	Pseudomonas_syringae_isolate_CFBP3840_6707_NZ_LT963409	Pseudomonas_syringae_isolate_CFBP4215_6752_NZ_LT962480	Pseudomonas_syringae_isolate_CFBP6109_6963_NZ_LT963391	Pseudomonas_syringae_psy100_6403_NZ_MLEV01000005	Pseudomonas_syringae_pv_actinidiae_PSAAH01_20743_NZ_CP116478	Pseudomonas_syringae_pv_actinidiae_str_Shaanxi_M228_11439_NZ_CP032631	Pseudomonas_syringae_pv_actinidifoliorum_ICMP_18803_20753_NZ_CP081457	Pseudomonas_syringae_pv_aptata_G733_11468_NZ_RBOI01000041	Pseudomonas_syringae_pv_avellanae_ISPaVe037_292_NZ_JH951894	Pseudomonas_syringae_pv_avellanae_str_ISPaVe013_26105_NZ_JH951849	Pseudomonas_syringae_pv_cilantro_0788_9_3786_NZ_LGLN01000010	Pseudomonas_syringae_pv_dysoxyli_CFBP_2356_12226_NZ_VLHW01000015	Pseudomonas_syringae_pv_helianthi_LMG_5067_14836_NZ_CP092918	Pseudomonas_syringae_pv_lapsa_ATCC_10859_3811_NZ_CP013183	Pseudomonas_syringae_pv_lapsa_PslA1M171_17765_NZ_JAKMVE010000009	Pseudomonas_syringae_pv_maculicola_M4a_3822_NZ_LGLE01000004	Pseudomonas_syringae_pv_maculicola_YM7930_3817_NZ_LGLD01000029	Pseudomonas_syringae_pv_maculicola_str_ES4326_12204_NZ_CP047260	Pseudomonas_syringae_pv_papulans_PSP1_20741_NZ_JAFFRZ010000001	Pseudomonas_syringae_pv_syringae_2339_3881_NZ_LIHU01000021	Pseudomonas_syringae_pv_syringae_2340_3879_NZ_LIHT01000078	Pseudomonas_syringae_pv_syringae_41a_3079_NZ_JYHJ01000011	Pseudomonas_syringae_pv_syringae_529_11454_NZ_QPBJ01000022	Pseudomonas_syringae_pv_syringae_Alf3_2478_NZ_KL995102	Pseudomonas_syringae_pv_syringae_B301D_3084_NZ_CP005969	Pseudomonas_syringae_pv_syringae_B48_20739_NZ_CP125300	Pseudomonas_syringae_pv_syringae_B64_281_NZ_CM001763	Pseudomonas_syringae_pv_syringae_B728a_112_NC_007005	Pseudomonas_syringae_pv_syringae_EC33_20735_NZ_JAGSOX010000017	Pseudomonas_syringae_pv_syringae_HO7_20736_NZ_JARNIY010000011	Pseudomonas_syringae_pv_syringae_HS191_3083_NZ_CP006256	Pseudomonas_syringae_pv_syringae_Pss9644_17750_NZ_CP066263	Pseudomonas_syringae_pv_syringae_PssA1M140_20740_NZ_JAKMAG010000016	Pseudomonas_syringae_pv_syringae_PssA1M197_17707_NZ_JAKMVF010000007	Pseudomonas_syringae_pv_syringae_PssA1M201_17710_NZ_JAKMVI010000020	Pseudomonas_syringae_pv_syringae_PssA1M250_17721_NZ_JAKMVP010000021	Pseudomonas_syringae_pv_syringae_PssA1M262_17714_NZ_JAKMVV010000011	Pseudomonas_syringae_pv_syringae_S2_2_20738_NZ_JARNIX010000035	Pseudomonas_syringae_pv_syringae_SM_282_NZ_CM001986	Pseudomonas_syringae_pv_syringae_UMAF0176_17744_NZ_JAJPOK010000010	Pseudomonas_syringae_pv_syringae_UMAF0271_17740_NZ_JAJPOF010000013	Pseudomonas_syringae_pv_syringae_UMAF0297_17737_NZ_JAJPOD010000011	Pseudomonas_syringae_pv_syringae_UMAF1003_17741_NZ_JAJPOJ010000013	Pseudomonas_syringae_pv_syringae_UMAF1013_17734_NZ_JAJPOC010000013	Pseudomonas_syringae_pv_syringae_UMAF2016_17739_NZ_JAJPOG010000015	Pseudomonas_syringae_pv_syringae_UMAF2600_17732_NZ_JAJPOA010000013	Pseudomonas_syringae_pv_syringae_UMAF2801_17738_NZ_JAJPOH010000009	Pseudomonas_syringae_pv_syringae_UMAF2815_17736_NZ_JAJPNZ010000006	Pseudomonas_syringae_pv_syringae_UMAF3028_17702_NZ_JACTWB010000009	Pseudomonas_syringae_pv_syringae_UMAF7000_17735_NZ_JAJPNY010000012	Pseudomonas_syringae_pv_tagetis_ICMP_4091_14835_NZ_CP092923	Pseudomonas_syringae_pv_tomato_BRIP38746_11422_NZ_SNVG01000020	p1.G2	p12.A11	p12.E2	p12.G7	p13.C1	p13.D10	p13.F3	p20.D4	p20.F10	p20.G9	p21.A8	p21.E3	p21.F1	p21.F9	p22.A8	p22.B5	p22.C1	p22.D1	p22.D4	p23.A3	p23.B2	p23.B8	p24.B5	p24.H2	p25.A12	p25.B2	p25.C11	p25.C2	p25.D2	p26.B7	p26.D6	p26.E7	p27.D6	p27.F2	p3.A3	p3.F12	p3.F8	p3.G9	p4.A6	p4.D2	p4.E5	p4.E6	p5.C1	p5.C3	p5.D5	p5.H11	p6.B9	p7.G11	p8.B3	p8.B9	p8.C7	p8.E4	p8.H7
Pseudomonas_syringae_BRIP39023_442_NZ_KB316296	0	0	0	23	55	55	825	0	0	0	0	243	1356	175	0	0	0	14	0	0	6	184	0	23	0	243	187	187	175	175	746	0	195	0	175	187	14	0	0	252	0	0	1356	0	14	175	23	0	0	14	0	0	0	0	0	0	0	14	0	0	0	23	0	14	0	0	0	23	23	14	55	1356	53	0	0	0	0	746	0	0	0	0	0	0	0	1356	0	0	0	0	0	0	978	55	55	0	55	23	0	0	0	206	187	55	184	0	0	55	0	55	0	53	23	0	0	0	1356	0	1356	1356	0	72	0	825	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_BRIP65014-c_20724_NZ_JAJISW010000012	0	0	0	69	217	217	225	0	0	0	0	882	175	1293	0	0	0	223	0	49	4	1293	0	69	116	882	1138	1138	1138	1138	53	0	1135	0	1293	1138	223	0	0	882	0	0	175	0	114	1293	69	0	0	126	0	0	0	0	0	0	0	69	0	0	0	114	0	114	0	0	0	114	114	114	226	175	226	0	0	0	0	53	0	0	0	0	0	0	0	175	0	0	0	0	0	0	153	226	217	0	217	114	0	0	0	256	1169	226	1293	0	0	226	0	214	0	214	114	0	0	0	175	0	175	175	0	47	0	225	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_BS0292_5537_NZ_FOVV01000019	1590	1100	1007	0	0	0	0	484	399	500	320	0	0	0	1845	0	32	0	303	0	0	0	299	0	0	0	0	0	0	0	0	461	0	382	0	0	0	1177	463	0	418	386	0	2	0	0	0	427	106	0	512	258	797	418	382	471	33	0	414	413	295	20	382	0	436	295	382	0	20	0	0	0	0	300	299	370	180	0	2	2	24	258	471	447	1	0	45	0	445	0	0	0	0	0	0	1308	0	0	828	570	1050	0	0	0	0	335	285	0	828	0	335	0	0	452	425	318	0	237	0	0	452	0	522	0	45	0	16	0	16	16	16	16	13	11	0	0	0	16	13	0	16	16	16	0	16	11	11	11	16	5	11	11	0	11	11	16	16	11	5	16	11	11	16	16	11	13	16	16	0	16	13	11	16	11	11	13	11	11	5
Pseudomonas_syringae_BS2732_5563_NZ_FOTU01000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1848	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	18	0	58	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	98	102	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_BS2900_5075_NZ_FNPP01000004	32	32	32	0	0	0	0	32	29	32	32	0	0	0	32	89	1215	0	29	0	0	0	8	0	0	0	0	0	0	0	0	29	0	29	0	0	0	32	29	0	32	17	0	173	0	0	0	32	20	0	32	32	10	32	29	32	14	0	32	29	32	0	29	0	32	32	29	0	0	0	0	0	0	10	8	32	8	0	173	173	188	32	32	32	208	0	0	0	32	0	0	0	0	0	0	32	0	0	10	10	32	0	0	0	0	32	10	0	10	0	32	0	0	32	12	32	0	32	0	0	32	0	32	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_BS3827_5522_NZ_FOQB01000010	0	0	0	51	107	107	27	0	0	0	0	197	14	223	0	0	0	1143	0	31	0	223	0	51	106	197	130	130	130	130	14	0	130	0	223	130	1112	0	0	197	0	0	14	0	955	223	51	0	0	953	0	0	0	0	0	0	0	51	0	0	0	955	0	924	0	0	0	955	955	955	119	14	119	0	0	0	0	14	0	0	0	0	0	0	0	14	0	737	0	0	0	0	0	119	107	0	107	955	0	0	0	126	130	119	223	0	0	119	0	107	0	107	924	0	0	0	14	0	14	14	0	29	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_BS3829_5514_NZ_FOPR01000011	332	287	362	0	0	0	0	727	883	397	1048	0	0	0	303	0	29	0	1503	0	0	0	206	0	0	0	0	0	0	0	0	558	0	1352	0	0	0	380	497	0	1189	1229	0	0	0	0	0	749	101	0	407	259	260	1189	1352	428	8	0	1215	1321	1212	26	1321	0	780	1212	1352	0	26	0	0	0	0	291	206	319	206	0	0	0	0	259	428	391	0	0	47	0	1227	0	0	0	0	0	0	394	0	0	260	211	324	0	0	0	0	383	260	0	260	0	383	0	0	259	242	259	0	259	0	0	259	0	259	0	55	0	16	0	16	16	16	16	13	11	0	0	0	16	13	0	16	16	16	0	16	11	11	11	16	5	11	11	0	11	11	16	16	11	5	16	11	11	16	16	11	13	16	16	0	16	13	11	16	11	11	13	11	11	5
Pseudomonas_syringae_CAS02_17541_NZ_CP032459	0	0	0	1319	44	44	123	0	0	0	0	31	0	49	0	0	0	31	0	1344	0	49	0	1288	286	31	49	49	49	49	0	0	49	0	49	49	31	0	0	31	0	0	0	0	44	49	1288	0	0	44	0	0	0	0	0	0	0	1288	0	0	0	44	0	44	0	0	0	44	44	44	44	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	44	44	0	44	44	0	0	0	94	49	44	49	0	0	44	0	44	0	44	44	0	0	0	0	0	0	0	0	1288	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_CC1557_3076_NZ_CP007014	0	0	0	0	69	69	6	0	0	0	0	9	6	4	0	0	0	0	0	0	1293	4	0	0	0	9	4	4	4	4	56	0	4	0	4	4	0	0	0	9	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	6	69	0	0	0	0	56	0	0	0	0	0	0	0	6	0	0	0	0	9	9	2	90	69	0	69	0	0	0	0	22	4	90	4	0	0	90	0	82	0	69	0	0	0	0	6	0	6	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_CC457_20754_NZ_CP127246	0	0	0	132	231	231	234	0	0	0	0	882	184	1293	0	0	0	223	0	49	4	1356	0	132	116	882	1170	1170	1138	1138	62	0	1144	0	1293	1170	223	0	0	945	0	0	184	0	114	1293	132	0	0	126	0	0	0	0	0	0	0	69	0	0	0	135	0	114	0	0	0	177	135	114	240	184	240	0	0	0	0	62	0	0	0	0	0	0	0	184	0	0	0	0	0	0	153	240	231	0	217	177	0	0	0	294	1201	226	1356	0	0	226	0	228	0	214	177	0	0	0	184	0	184	184	0	56	0	234	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_CFBP_2116_6934_NZ_LT985192	339	401	367	0	0	0	0	156	156	256	189	0	0	0	299	0	8	0	206	0	0	0	1845	0	0	0	0	0	0	0	0	249	0	204	0	0	0	410	272	0	242	222	0	9	0	0	0	129	55	0	307	401	381	242	204	262	30	0	161	173	265	20	204	0	149	265	204	0	20	0	0	0	0	267	1845	311	829	0	9	9	18	401	262	294	19	0	72	0	209	0	0	0	0	0	0	297	0	0	381	597	315	0	0	0	0	202	236	0	381	0	202	0	0	782	715	421	0	413	0	0	782	0	744	0	72	0	17	0	17	17	17	17	13	11	0	0	0	17	13	0	17	17	17	0	17	11	11	11	17	6	11	11	0	11	11	17	17	11	6	17	11	11	17	17	11	13	17	17	0	17	13	11	17	11	11	13	11	11	6
Pseudomonas_syringae_CFBP_8692_12247_NZ_WJSF01000010	0	0	0	1529	101	101	191	0	0	0	0	55	23	69	0	0	0	51	0	1288	0	132	0	1560	303	55	115	115	83	83	23	0	92	0	69	115	51	0	0	118	0	0	23	0	68	69	1560	0	0	66	0	0	0	0	0	0	0	1497	0	0	0	89	0	68	0	0	0	131	89	68	101	23	101	0	0	0	0	23	0	0	0	0	0	0	0	23	0	15	0	0	0	0	0	101	101	0	87	131	0	0	0	153	115	87	132	0	0	87	0	101	0	87	131	0	0	0	23	0	23	23	0	1325	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_Dortyol_2015_6_17564_NZ_JAEIKC010000017	0	0	0	303	113	113	108	0	0	0	0	89	0	116	0	0	0	106	0	286	0	116	0	303	1497	89	137	137	137	137	0	0	137	0	116	137	106	0	0	89	0	0	0	0	92	116	303	0	0	192	0	0	0	0	0	0	0	303	0	0	0	92	0	92	0	0	0	92	92	92	125	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	125	113	0	113	92	0	0	0	131	137	125	116	0	0	125	0	113	0	113	92	0	0	0	0	0	0	0	0	297	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_Dr_447_1_17557_NZ_JAEIKL010000026	0	0	0	55	231	231	293	0	0	0	0	1293	243	882	0	0	0	197	0	31	9	882	0	55	89	1293	837	837	837	837	71	0	876	0	882	837	197	0	0	1293	0	0	243	0	222	882	55	0	0	161	0	0	0	0	0	0	0	55	0	0	0	222	0	222	0	0	0	222	222	222	243	243	243	0	0	0	0	71	0	0	0	0	0	0	0	243	0	0	0	0	7	7	180	243	231	0	231	222	0	0	0	508	868	243	882	0	0	243	0	231	0	231	222	0	0	0	243	0	243	243	0	41	0	279	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_Erdemli_3_17569_NZ_JAEIJX010000050	0	0	0	115	276	276	237	0	0	0	0	837	187	1138	0	0	0	130	0	49	4	1170	0	115	137	837	1356	1356	1293	1293	65	0	1249	0	1138	1356	130	0	0	869	0	0	187	0	108	1138	115	0	0	143	0	0	0	0	0	0	0	83	0	0	0	117	0	108	0	0	0	140	117	108	285	187	285	0	0	0	0	65	0	0	0	0	0	0	0	187	0	0	0	0	0	0	153	285	276	0	247	140	0	0	0	288	1325	256	1170	0	0	256	0	273	0	244	140	0	0	0	187	0	187	187	0	59	0	237	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_Erdemli_6_17567_NZ_JAEIJZ010000010	0	0	0	115	276	276	237	0	0	0	0	837	187	1138	0	0	0	130	0	49	4	1170	0	115	137	837	1356	1356	1293	1293	65	0	1249	0	1138	1356	130	0	0	869	0	0	187	0	108	1138	115	0	0	143	0	0	0	0	0	0	0	83	0	0	0	117	0	108	0	0	0	140	117	108	285	187	285	0	0	0	0	65	0	0	0	0	0	0	0	187	0	0	0	0	0	0	153	285	276	0	247	140	0	0	0	288	1325	256	1170	0	0	256	0	273	0	244	140	0	0	0	187	0	187	187	0	59	0	237	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_Erzin_1_17571_NZ_JAEIJV010000042	0	0	0	83	247	247	225	0	0	0	0	837	175	1138	0	0	0	130	0	49	4	1138	0	83	137	837	1293	1293	1293	1293	53	0	1228	0	1138	1293	130	0	0	837	0	0	175	0	108	1138	83	0	0	143	0	0	0	0	0	0	0	83	0	0	0	108	0	108	0	0	0	108	108	108	256	175	256	0	0	0	0	53	0	0	0	0	0	0	0	175	0	0	0	0	0	0	153	256	247	0	247	108	0	0	0	265	1262	256	1138	0	0	256	0	244	0	244	108	0	0	0	175	0	175	175	0	47	0	225	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_Erzin_2_17572_NZ_JAEIJW010000011	0	0	0	83	247	247	225	0	0	0	0	837	175	1138	0	0	0	130	0	49	4	1138	0	83	137	837	1293	1293	1293	1293	53	0	1228	0	1138	1293	130	0	0	837	0	0	175	0	108	1138	83	0	0	143	0	0	0	0	0	0	0	83	0	0	0	108	0	108	0	0	0	108	108	108	256	175	256	0	0	0	0	53	0	0	0	0	0	0	0	175	0	0	0	0	0	0	153	256	247	0	247	108	0	0	0	265	1262	256	1138	0	0	256	0	244	0	244	108	0	0	0	175	0	175	175	0	47	0	225	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_ICMP_11293_3802_NZ_LKEP01000002	0	0	0	23	77	77	320	0	0	0	0	71	746	53	0	0	0	14	0	0	56	62	0	23	0	71	65	65	53	53	1356	0	65	0	53	65	14	0	0	80	0	0	746	0	14	53	23	0	0	14	0	0	0	0	0	0	0	14	0	0	0	23	0	14	0	0	0	23	23	14	98	746	77	0	0	0	0	1356	0	0	0	0	0	0	0	746	0	0	0	0	22	22	479	98	77	0	77	23	0	0	0	116	65	98	62	0	0	98	0	98	0	77	23	0	0	0	746	0	746	746	0	72	0	320	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_ICMP_4122_6689_NZ_LKBX01000039	491	395	449	0	0	0	0	288	444	751	388	0	0	0	461	0	29	0	558	0	0	0	249	0	0	0	0	0	0	0	0	1830	0	569	0	0	0	501	1569	0	355	446	0	2	0	0	0	307	226	0	550	504	429	355	569	1416	19	0	368	538	371	26	569	0	338	371	569	0	26	0	0	0	0	751	249	684	751	0	2	2	20	504	1416	691	0	0	58	0	475	0	0	0	0	0	0	487	0	0	427	291	408	0	0	0	0	991	593	0	427	0	991	0	0	348	354	567	0	498	0	0	348	0	306	0	58	0	16	0	16	16	16	16	13	11	0	0	0	16	13	0	16	16	16	0	16	11	11	11	16	5	11	11	0	11	11	16	16	11	5	16	11	11	16	16	11	13	16	16	0	16	13	11	16	11	11	13	11	11	5
Pseudomonas_syringae_KCTC_12500_26106_NZ_AYTM02000002	0	0	0	92	247	247	245	0	0	0	0	876	195	1135	0	0	0	130	0	49	4	1144	0	92	137	876	1249	1249	1228	1228	65	0	1356	0	1135	1249	130	0	0	885	0	0	195	0	108	1135	92	0	0	143	0	0	0	0	0	0	0	83	0	0	0	117	0	108	0	0	0	117	117	108	256	195	256	0	0	0	0	65	0	0	0	0	0	0	0	195	0	0	0	0	0	0	161	256	247	0	247	117	0	0	0	273	1280	256	1144	0	0	256	0	244	0	244	117	0	0	0	195	0	195	195	0	59	0	245	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_syringae_KF529_17593_NZ_CP074409	340	273	373	0	0	0	0	814	970	378	1129	0	0	0	382	0	29	0	1352	0	0	0	204	0	0	0	0	0	0	0	0	569	0	1503	0	0	0	364	477	0	1227	1349	0	0	0	0	0	866	57	0	388	250	283	1227	1503	409	8	0	1193	1472	1196	26	1472	0	897	1196	1503	0	26	0	0	0	0	314	204	345	204	0	0	0	0	250	409	377	0	0	50	0	1378	0	0	0	0	0	0	348	0	0	283	203	332	0	0	0	0	351	283	0	283	0	351	0	0	250	233	250	0	250	0	0	250	0	250	0	58	0	16	0	16	16	16	16	13	11	0	0	0	16	13	0	16	16	16	0	16	11	11	11	16	5	11	11	0	11	11	16	16	11	5	16	11	11	16	16	11	13	16	16	0	16	13	11	16	11	11	13	11	11	5
Pseudomonas_syringae_Karpuz_1_hishtil_a_17552_NZ_JAEILI010000040	0	0	0	69	217	217	225	0	0	0	0	882	175	1293	0	0	0	223	0	49	4	1293	0	69	116	882	1138	1138	1138	1138	53	0	1135	0	1293	1138	223	0	0	882	0	0	175	0	114	1293	69	0	0	126	0	0	0	0	0	0	0	69	0	0	0	114	0	114	0	0	0	114	114	114	226	175	226	0	0	0	0	53	0	0	0	0	0	0	0	175	0	0	0	0	0	0	153	226	217	0	217	114	0	0	0	256	1169	226	1293	0	0	226	0	214	0	214	114	0	0	0	175	0	175	175	0	47	0	225	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
